Date,Time,Total Yield[kWh],Solar Irradiance,Temprature (2 meters),Precipitation,Wind Speed (10 meters),Wind Direction (10 meters)
18/07/2019,10:00:00,7.869,485.89,17.17,0.03,6.32,260.47
18/07/2019,11:00:00,7.812,583.07,17.67,0.02,6.42,257.64
18/07/2019,12:00:00,10.006,561.26,18.06,0.02,6.61,255.83
18/07/2019,13:00:00,11.333,567.96,18.32,0.01,6.8,255.48
18/07/2019,14:00:00,19.895,609.88,18.41,0.02,6.81,255.12
18/07/2019,15:00:00,15.619,510.32,18.37,0.03,6.66,253.71
18/07/2019,16:00:00,18.699,414.43,18.16,0.03,6.32,250.96
18/07/2019,17:00:00,18.271,271.7,17.82,0.04,5.83,246.15
18/07/2019,18:00:00,14.831,145.8,17.31,0.07,4.91,239.27
18/07/2019,19:00:00,9.147,47.11,16.26,0.1,4.05,231.18
18/07/2019,20:00:00,4.188,6.48,15.06,0.09,3.99,226.03
18/07/2019,21:00:00,0.699,0,14.65,0.08,4.14,224.24
18/07/2019,22:00:00,0,0,14.3,0.06,4.12,223
18/07/2019,23:00:00,0,0,13.92,0.05,4.02,221.62
18/07/2019,00:00:00,0,0,13.58,0.03,3.9,217.26
19/07/2019,01:00:00,0,0,13.29,0.03,3.84,212.52
19/07/2019,02:00:00,0,0,13.09,0.03,3.79,209.2
19/07/2019,03:00:00,0,0,13.04,0.12,3.59,202.5
19/07/2019,04:00:00,0,10.33,13.4,0.59,3.54,192.5
19/07/2019,05:00:00,0,15.34,14.33,1.17,4.2,182.24
19/07/2019,06:00:00,0.009,44.1,14.69,1.18,4.87,167.68
19/07/2019,07:00:00,0.176,96.38,15.01,0.99,5.57,152.54
19/07/2019,08:00:00,0.956,122.18,15.39,1.05,6.55,143.39
19/07/2019,09:00:00,2.795,123.66,15.72,1.02,7.58,140.35
19/07/2019,10:00:00,4.24,187.26,16.32,0.92,7.89,144.83
19/07/2019,11:00:00,1.037,250.78,17.59,0.6,7.15,155.76
19/07/2019,12:00:00,3.964,353.42,19.01,0.42,6.09,173.89
19/07/2019,13:00:00,4.858,265.92,20.17,0.38,5.56,195.58
19/07/2019,14:00:00,8.955,220.8,20.83,0.32,5.71,207.37
19/07/2019,15:00:00,5.366,162.05,20.87,0.27,6.24,212.93
19/07/2019,16:00:00,2.57,180.69,20.41,0.17,6.57,215.32
19/07/2019,17:00:00,3.544,103.82,19.55,0.11,6.37,213.5
19/07/2019,18:00:00,4.709,53.41,18.51,0.1,6.37,209.87
19/07/2019,19:00:00,3.217,24.65,17.49,0.03,6.29,205.36
19/07/2019,20:00:00,0.605,0,16.62,0.02,6.09,200.44
19/07/2019,21:00:00,0.143,0,16.23,0.01,6.06,194.63
19/07/2019,22:00:00,0,0,15.97,0.01,6.17,187.79
19/07/2019,23:00:00,0,0,15.74,0.01,6.12,184.83
19/07/2019,00:00:00,0,0,15.51,0.02,5.9,183.26
20/07/2019,01:00:00,0,0,15.34,0.03,5.84,181.23
20/07/2019,02:00:00,0,0,15.19,0.04,5.77,177.83
20/07/2019,03:00:00,0,0,14.98,0.06,5.59,176.23
20/07/2019,04:00:00,0,11.57,14.98,0.09,5.66,177.07
20/07/2019,05:00:00,0,56.16,15.59,0.13,5.72,179.37
20/07/2019,06:00:00,0.018,85.16,16.48,0.22,5.58,189.59
20/07/2019,07:00:00,1.557,145.35,17.36,0.3,6.25,215.48
20/07/2019,08:00:00,0.999,240.58,17.94,0.44,6.64,237.45
20/07/2019,09:00:00,2.144,302.7,18.19,0.51,6.95,257.48
20/07/2019,10:00:00,3.522,349.48,18.15,0.55,7.77,275.77
20/07/2019,11:00:00,6.838,448.77,17.68,0.45,8.9,288.63
20/07/2019,12:00:00,5.223,491.49,17.14,0.18,9.57,294.97
20/07/2019,13:00:00,5.444,534.99,16.76,0.04,9.28,296.11
20/07/2019,14:00:00,18.016,552.23,17.15,0.01,8.54,292.93
20/07/2019,15:00:00,12.328,470.37,17.28,0,7.82,287.38
20/07/2019,16:00:00,15.746,351.16,17.15,0.01,7.3,281.17
20/07/2019,17:00:00,16.75,250.75,16.97,0.01,6.74,273.99
20/07/2019,18:00:00,13.963,123.91,16.55,0,5.48,264.11
20/07/2019,19:00:00,6.568,32.2,15.53,0,4.32,250.88
20/07/2019,20:00:00,1.627,0,14.62,0,4.35,242.97
20/07/2019,21:00:00,0.283,0,14.58,0,4.57,239.98
20/07/2019,22:00:00,0,0,14.45,0.01,4.49,239.24
20/07/2019,23:00:00,0,0,14.26,0.01,4.41,240.34
20/07/2019,00:00:00,0,0,14.12,0.02,4.3,243.48
21/07/2019,01:00:00,0,0,13.9,0.02,4.04,245.57
21/07/2019,02:00:00,0,0,13.64,0.03,3.89,246.83
21/07/2019,03:00:00,0,0,13.3,0.04,3.82,244.95
21/07/2019,04:00:00,0,10.74,13.39,0.02,3.64,236.82
21/07/2019,05:00:00,0,65.34,14.81,0.01,3.59,223.94
21/07/2019,06:00:00,0.015,145.97,15.87,0.01,4.08,213.11
21/07/2019,07:00:00,0.866,229.95,16.93,0.01,4.44,215.03
21/07/2019,08:00:00,2.945,338.96,17.7,0.01,5.1,218.41
21/07/2019,09:00:00,4.788,318.37,18.32,0,5.59,220.81
21/07/2019,10:00:00,7.686,372.45,18.89,0,6.01,220.57
21/07/2019,11:00:00,6.413,511.91,19.43,0.03,6.14,218.69
21/07/2019,12:00:00,7.808,444.58,19.56,0.09,6.16,216.7
21/07/2019,13:00:00,15.237,276.72,19.24,0.07,5.97,213.42
21/07/2019,14:00:00,9.695,322.48,19.58,0.11,6.1,209.29
21/07/2019,15:00:00,7.509,284.77,19.52,0.06,6.13,204.64
21/07/2019,16:00:00,5.653,244.45,19.1,0.02,6.23,198.64
21/07/2019,17:00:00,3.477,176.62,18.73,0.09,6.74,196.21
21/07/2019,18:00:00,2.391,104.66,18.22,0.75,7.42,193.89
21/07/2019,19:00:00,3.884,23.34,17.66,0.41,7.9,192.17
21/07/2019,20:00:00,1.47,0,17.26,0.24,8.46,193.41
21/07/2019,21:00:00,0.233,0,16.9,0.6,8.9,196.21
21/07/2019,22:00:00,0,0,16.78,1.03,9.03,201.53
21/07/2019,23:00:00,0,0,16.83,0.74,8.75,204.83
21/07/2019,00:00:00,0,0,17.06,0.24,8.79,208.87
22/07/2019,01:00:00,0,0,17.33,0.12,8.81,211.43
22/07/2019,02:00:00,0,0,17.61,0.16,8.8,213.93
22/07/2019,03:00:00,0,0,17.83,0.08,8.63,214.78
22/07/2019,04:00:00,0,10.91,18,0.02,8.46,216.05
22/07/2019,05:00:00,0,62.34,18.3,0.02,8.31,217.47
22/07/2019,06:00:00,0.019,170.88,18.83,0.01,8.19,218.3
22/07/2019,07:00:00,1.125,280.62,19.47,0.01,8.42,220.3
22/07/2019,08:00:00,1.719,377.31,19.98,0,8.66,223.61
22/07/2019,09:00:00,6.543,509.43,20.37,0,8.73,225.73
22/07/2019,10:00:00,11.944,605.18,21.05,0,8.79,227.16
22/07/2019,11:00:00,13.129,612.28,21.61,0,8.83,227.87
22/07/2019,12:00:00,17.656,684.39,21.93,0,8.8,228.46
22/07/2019,13:00:00,20.787,634.44,22.02,0,8.68,228.65
22/07/2019,14:00:00,20.169,628.64,21.94,0,8.52,228.24
22/07/2019,15:00:00,21.681,512.3,21.68,0,8.3,227.56
22/07/2019,16:00:00,20.761,393.05,21.29,0,7.85,226.49
22/07/2019,17:00:00,18.063,287.05,20.73,0,7.08,224.37
22/07/2019,18:00:00,12.942,152.16,19.96,0,5.92,220.13
22/07/2019,19:00:00,10.309,60.09,18.76,0,4.93,215.53
22/07/2019,20:00:00,3.722,0,17.54,0,4.69,211.86
22/07/2019,21:00:00,0.759,0,16.95,0,4.41,207.79
22/07/2019,22:00:00,0.017,0,16.5,0,4.25,205.11
22/07/2019,23:00:00,0,0,16.08,0,4.09,204.12
22/07/2019,00:00:00,0,0,15.64,0,3.81,201.67
23/07/2019,01:00:00,0,0,15.27,0,3.56,198.28
23/07/2019,02:00:00,0,0,15.01,0,3.39,194.13
23/07/2019,03:00:00,0,0,14.74,0,3.35,188.32
23/07/2019,04:00:00,0,13.16,14.77,0,3.34,181.34
23/07/2019,05:00:00,0,93.02,16.14,0,3.85,173.24
23/07/2019,06:00:00,0.01,201.46,17.15,0,4.06,165.62
23/07/2019,07:00:00,0.505,317.3,18.58,0,4.09,167.74
23/07/2019,08:00:00,1.806,454.05,19.73,0,4.23,165.01
23/07/2019,09:00:00,5.547,606.74,20.78,0,4.3,163.11
23/07/2019,10:00:00,11.315,707.75,21.76,0,4.29,162.29
23/07/2019,11:00:00,15.609,782.52,22.62,0,4.24,161.1
23/07/2019,12:00:00,18.343,787.71,23.34,0,4.25,159.2
23/07/2019,13:00:00,20.466,775.23,23.88,0,4.33,156.81
23/07/2019,14:00:00,18.978,734.14,24.21,0,4.5,154.15
23/07/2019,15:00:00,20.891,608.24,24.43,0,4.54,151.18
23/07/2019,16:00:00,18.86,455.34,24.58,0,4.26,145.23
23/07/2019,17:00:00,15.571,309.16,24.48,0,3.68,133.19
23/07/2019,18:00:00,12.731,153.59,23.74,0,3.5,121.78
23/07/2019,19:00:00,8.218,41.96,22.37,0,4.11,121.3
23/07/2019,20:00:00,3.761,0,21.55,0,5.07,130.63
23/07/2019,21:00:00,0.892,0,20.94,0,5.46,141.16
23/07/2019,22:00:00,0.015,0,20.16,0,5.26,147.14
23/07/2019,23:00:00,0,0,19.36,0.04,4.78,147.14
23/07/2019,00:00:00,0,0,18.72,1.06,4.13,149.89
24/07/2019,01:00:00,0,0,18.79,4.73,4.61,164.97
24/07/2019,02:00:00,0,0,18.41,5.75,3.99,171.79
24/07/2019,03:00:00,0,0,18.12,1.11,1.87,176.65
24/07/2019,04:00:00,0,10.23,17.58,0.01,1.97,176.37
24/07/2019,05:00:00,0,50.01,18.37,0,2.68,185.35
24/07/2019,06:00:00,0,167.7,18.9,0,3.13,199.57
24/07/2019,07:00:00,0.724,299.2,19.56,0,3.47,217.13
24/07/2019,08:00:00,2.323,403.66,20.15,0,3.85,224.01
24/07/2019,09:00:00,4.709,493.49,20.66,0,4.02,228.07
24/07/2019,10:00:00,6.805,569.12,21.08,0,4,233.67
24/07/2019,11:00:00,12.224,611.52,21.47,0,3.79,234.22
24/07/2019,12:00:00,10.805,589.1,21.98,0,3.66,230.37
24/07/2019,13:00:00,14.4,536.96,22.33,0,3.6,226.41
24/07/2019,14:00:00,10.935,450.55,22.53,0.01,3.65,222.05
24/07/2019,15:00:00,13.37,375.98,22.51,0.01,3.74,219.31
24/07/2019,16:00:00,16.621,342.25,22.36,0.01,3.65,219.96
24/07/2019,17:00:00,14.011,253.1,21.98,0.01,3.11,221.54
24/07/2019,18:00:00,11.12,142.13,21.37,0.01,2.44,220.72
24/07/2019,19:00:00,3.886,49.77,20.39,0,1.56,209.78
24/07/2019,20:00:00,3.081,0,19.65,0,1.48,175.16
24/07/2019,21:00:00,0.375,0,18.76,0,2.08,156.04
24/07/2019,22:00:00,0.002,0,18.3,0,2.63,151.99
24/07/2019,23:00:00,0,0,18.25,0,3.12,149.33
24/07/2019,00:00:00,0,0,18.25,0,3.89,146.47
25/07/2019,01:00:00,0,0,18.16,0,4.73,143.32
25/07/2019,02:00:00,0,0,17.9,0,5.26,138.73
25/07/2019,03:00:00,0,0,17.6,0,5.49,133.33
25/07/2019,04:00:00,0,11.31,17.34,0,5.77,129.01
25/07/2019,05:00:00,0,67.61,17.62,0,6.23,126.8
25/07/2019,06:00:00,0.012,195.73,18.58,0,6.34,125.47
25/07/2019,07:00:00,1.144,330.96,20.15,0,6.1,126.09
25/07/2019,08:00:00,2.242,481.07,21.9,0,6.09,135.52
25/07/2019,09:00:00,5.633,571.73,23.34,0,6.11,147.1
25/07/2019,10:00:00,10.585,558.45,24.51,0,5.75,152.84
25/07/2019,11:00:00,10.557,641.48,25.49,0,5.41,158.11
25/07/2019,12:00:00,12.195,712.35,25.62,0,4.58,164.56
25/07/2019,13:00:00,18.475,660.2,25.6,0.04,3.58,167.51
25/07/2019,14:00:00,17.861,495.13,25.37,0.16,3.33,170.69
25/07/2019,15:00:00,11.342,412.8,25.2,0.18,3.15,176.02
25/07/2019,16:00:00,3.987,333.27,25.63,0.2,3.14,179.86
25/07/2019,17:00:00,4.873,238.17,25.26,0.06,3.15,189.86
25/07/2019,18:00:00,5.044,123.6,24.21,0,2.67,207.31
25/07/2019,19:00:00,4.662,42.6,22.43,0,2.49,220.68
25/07/2019,20:00:00,3.224,0,20.9,0,2.61,224.51
25/07/2019,21:00:00,1.122,0,20.22,0,2.41,219.47
25/07/2019,22:00:00,0.005,0,19.92,0,2.18,206.66
25/07/2019,23:00:00,0,0,19.71,0,2.08,193.25
25/07/2019,00:00:00,0,0,19.38,0,2.11,185.1
26/07/2019,01:00:00,0,0,19.04,0,2.23,180.8
26/07/2019,02:00:00,0,0,18.51,0,2.38,178.68
26/07/2019,03:00:00,0,0,17.86,0,2.55,177.01
26/07/2019,04:00:00,0,9.45,17.37,0,2.76,176.1
26/07/2019,05:00:00,0,59.68,18.25,0,3.09,177.97
26/07/2019,06:00:00,0.009,163.55,18.81,0,3.91,181.15
26/07/2019,07:00:00,0.693,268.42,19.14,0,4,188.54
26/07/2019,08:00:00,1.476,392.25,19.55,0,3.95,196.68
26/07/2019,09:00:00,4.444,399.65,20.1,0,4.07,199.76
26/07/2019,10:00:00,8.021,444.2,20.71,0.01,4.21,202.61
26/07/2019,11:00:00,7.886,344.34,21.01,0.14,4.19,205.75
26/07/2019,12:00:00,8.504,365.16,20.71,0.4,3.81,207.09
26/07/2019,13:00:00,2.847,418.13,20.44,0.18,2.98,212.48
26/07/2019,14:00:00,3.77,457.72,20.71,0.03,2.77,223.06
26/07/2019,15:00:00,16.823,359.7,20.88,0.01,2.96,233.79
26/07/2019,16:00:00,11.063,223.3,20.65,0.01,3.09,240.97
26/07/2019,17:00:00,4.945,121.18,19.98,0,2.64,245.49
26/07/2019,18:00:00,3.092,70.46,19.26,0.01,2.04,255.8
26/07/2019,19:00:00,4.19,24.86,18.28,0,1.53,267.06
26/07/2019,20:00:00,1.591,0,17.61,0.03,1.47,271.22
26/07/2019,21:00:00,0.294,0,17.13,0.34,1.64,278.75
26/07/2019,22:00:00,0,0,16.73,0.76,1.84,279.06
26/07/2019,23:00:00,0,0,16.38,0.52,1.58,277.09
26/07/2019,00:00:00,0,0,16.05,0.44,1.18,282.65
27/07/2019,01:00:00,0,0,15.76,0.39,1,302.2
27/07/2019,02:00:00,0,0,15.58,0.3,1.05,331.53
27/07/2019,03:00:00,0,0,15.48,0.23,1.15,347.85
27/07/2019,04:00:00,0,6.62,15.48,0.34,0.9,344.4
27/07/2019,05:00:00,0,34.38,15.72,0.45,0.78,322.78
27/07/2019,06:00:00,0,69.12,16.07,0.52,1.11,313.01
27/07/2019,07:00:00,0.347,110.88,16.35,0.55,1.59,309.41
27/07/2019,08:00:00,1.44,118.12,16.48,0.52,2.51,310.19
27/07/2019,09:00:00,2.055,137.83,16.58,0.51,3.15,313.79
27/07/2019,10:00:00,3.326,168.59,16.66,0.57,3.57,317.13
27/07/2019,11:00:00,4.056,163.68,16.81,0.58,4.15,318.12
27/07/2019,12:00:00,4.388,121.98,17.12,0.55,4.63,319.59
27/07/2019,13:00:00,2.492,130.44,17.35,0.57,4.87,319.75
27/07/2019,14:00:00,2.381,133.98,17.33,0.54,5.05,319.64
27/07/2019,15:00:00,1.416,109.27,17.16,0.42,5.31,319.18
27/07/2019,16:00:00,3.808,88.38,16.85,0.32,5.56,317.56
27/07/2019,17:00:00,2.15,63.23,16.43,0.29,5.59,314.83
27/07/2019,18:00:00,2.809,47.24,16.05,0.35,5.35,311.63
27/07/2019,19:00:00,1.808,14.11,15.76,0.38,5.39,308.12
27/07/2019,20:00:00,0.987,0,15.64,0.41,5.8,306.41
27/07/2019,21:00:00,0.199,0,15.59,0.53,6.23,306.28
27/07/2019,22:00:00,0,0,15.47,0.85,6.61,306.64
27/07/2019,23:00:00,0,0,15.25,1.14,6.88,306.22
27/07/2019,00:00:00,0,0,14.98,1.33,7.24,304.75
28/07/2019,01:00:00,0,0,14.74,1.67,7.6,302.32
28/07/2019,02:00:00,0,0,14.58,2.03,7.85,299.24
28/07/2019,03:00:00,0,0,14.47,2.38,8,296.19
28/07/2019,04:00:00,0,5.77,14.43,2.3,8.2,294
28/07/2019,05:00:00,0,9.08,14.46,1.9,8.41,294.37
28/07/2019,06:00:00,0,29.73,14.61,1.5,8.81,297.22
28/07/2019,07:00:00,0,56.31,14.83,1.18,9,299.99
28/07/2019,08:00:00,0.107,56.45,15.12,0.98,8.88,301.03
28/07/2019,09:00:00,0.556,74.26,15.31,0.88,8.55,300.83
28/07/2019,10:00:00,1.102,107.01,15.54,0.71,8.13,298.98
28/07/2019,11:00:00,1.481,151.66,15.79,0.52,7.77,296.2
28/07/2019,12:00:00,1.111,163.79,15.97,0.45,7.57,292.2
28/07/2019,13:00:00,1.919,223.77,16.07,0.57,7.62,287.04
28/07/2019,14:00:00,3.29,131.12,16.05,0.74,7.97,282.22
28/07/2019,15:00:00,1.849,86.58,15.91,0.73,8.21,280.09
28/07/2019,16:00:00,1.768,65.54,15.78,0.58,7.98,281.34
28/07/2019,17:00:00,1.145,52.56,15.65,0.41,7.39,283.58
28/07/2019,18:00:00,0.663,24.28,15.48,0.47,6.66,282.32
28/07/2019,19:00:00,0.39,24.81,15.24,0.61,6.24,277.41
28/07/2019,20:00:00,0.118,0,15.08,0.7,6.22,272.66
28/07/2019,21:00:00,0.004,0,15.02,0.86,6.23,270.07
28/07/2019,22:00:00,0,0,14.98,0.89,6.06,268.97
28/07/2019,23:00:00,0,0,14.89,0.87,5.73,266.87
28/07/2019,00:00:00,0,0,14.76,0.74,5.55,263.86
29/07/2019,01:00:00,0,0,14.58,0.59,5.51,260.36
29/07/2019,02:00:00,0,0,14.32,0.49,5.38,259.38
29/07/2019,03:00:00,0,0,14.13,0.36,5.02,259.51
29/07/2019,04:00:00,0,5.53,14.14,0.23,4.47,257.91
29/07/2019,05:00:00,0,36.35,14.77,0.14,4.19,255.08
29/07/2019,06:00:00,0,118.34,15.56,0.07,4.42,251.34
29/07/2019,07:00:00,0.597,248.54,16.32,0.04,4.42,246.7
29/07/2019,08:00:00,1.946,396.61,17.2,0.04,4.47,242.85
29/07/2019,09:00:00,4.937,533.59,18.15,0.03,4.26,240.71
29/07/2019,10:00:00,10.637,630.58,18.94,0.02,3.89,239.06
29/07/2019,11:00:00,15.465,723.51,19.55,0.01,3.41,238.09
29/07/2019,12:00:00,17.82,680.17,20.08,0.01,2.91,238.4
29/07/2019,13:00:00,18.419,661.51,20.51,0,2.34,239.76
29/07/2019,14:00:00,19.679,600.6,20.8,0,1.67,243.08
29/07/2019,15:00:00,15.956,502.73,20.94,0,1.01,250.58
29/07/2019,16:00:00,5.868,424.27,20.83,0,0.34,290.1
29/07/2019,17:00:00,15.963,322.08,20.61,0,0.71,35.61
29/07/2019,18:00:00,12.594,148.68,20.04,0,1.23,58.54
29/07/2019,19:00:00,8.926,42.47,18.79,0,1.71,64.84
29/07/2019,20:00:00,2.736,0,17.65,0,2.31,78.27
29/07/2019,21:00:00,0.868,0,17.07,0.01,2.68,92.17
29/07/2019,22:00:00,0,0,16.55,0.02,3,105.7
29/07/2019,23:00:00,0,0,16.02,0.01,3.33,117.05
29/07/2019,00:00:00,0,0,15.54,0.01,3.59,124.73
30/07/2019,01:00:00,0,0,15.3,0.01,3.68,124.97
30/07/2019,02:00:00,0,0,15.21,0.02,3.58,117.01
30/07/2019,03:00:00,0,0,15.11,0.02,3.68,105.66
30/07/2019,04:00:00,0,6.26,15.08,0.03,4.07,97.4
30/07/2019,05:00:00,0,50.86,15.46,0.06,4.49,91.8
30/07/2019,06:00:00,0.007,126.79,15.95,0.14,4.54,84.67
30/07/2019,07:00:00,0.772,250.63,16.71,0.24,4.55,81.01
30/07/2019,08:00:00,1.782,373.87,17.84,0.3,4.66,86.44
30/07/2019,09:00:00,5.082,500.99,19.13,0.33,4.61,92.04
30/07/2019,10:00:00,6.521,503.84,20.01,0.37,4.51,98.27
30/07/2019,11:00:00,13.457,509.06,20.51,0.39,4.33,101.98
30/07/2019,12:00:00,9.918,430.73,20.69,0.4,4.04,102.61
30/07/2019,13:00:00,13.28,355.96,20.42,0.5,3.52,98.69
30/07/2019,14:00:00,10.63,278.81,20.13,0.66,2.8,89.52
30/07/2019,15:00:00,16.324,277.74,19.69,0.74,1.96,65.57
30/07/2019,16:00:00,5.996,184.08,19.18,0.79,1.84,24.06
30/07/2019,17:00:00,4.399,118.76,18.59,0.78,2.27,358.62
30/07/2019,18:00:00,3.44,56.08,17.98,0.41,2.69,344.67
30/07/2019,19:00:00,3.179,24.44,17.38,0.4,3.04,337.13
30/07/2019,20:00:00,1.177,0,17.01,0.43,3.47,329.97
30/07/2019,21:00:00,0.194,0,16.79,0.52,4.07,321.7
30/07/2019,22:00:00,0,0,16.62,0.56,4.59,316.1
30/07/2019,23:00:00,0,0,16.44,0.55,5.06,311.99
30/07/2019,00:00:00,0,0,16.3,0.58,5.52,307.18
31/07/2019,01:00:00,0,0,16.15,0.64,6.25,303.21
31/07/2019,02:00:00,0,0,15.96,0.66,6.85,300.66
31/07/2019,03:00:00,0,0,15.78,0.67,7.09,297.5
31/07/2019,04:00:00,0,5.7,15.64,0.59,7.17,294.81
31/07/2019,05:00:00,0,37.09,15.64,0.45,7,291.55
31/07/2019,06:00:00,0,78.18,15.87,0.35,6.94,288.9
31/07/2019,07:00:00,0.234,166.54,16.3,0.37,7.32,290.23
31/07/2019,08:00:00,0.821,262.62,16.84,0.4,7.73,292.76
31/07/2019,09:00:00,3.025,361.35,17.38,0.42,8,293.91
31/07/2019,10:00:00,5.606,404.49,17.91,0.45,8.32,294.16
31/07/2019,11:00:00,8.983,432.93,18.33,0.45,8.66,293.9
31/07/2019,12:00:00,11.71,474.96,18.35,0.38,8.93,292.96
31/07/2019,13:00:00,10.338,393.62,18.42,0.32,9.11,292.81
31/07/2019,14:00:00,10.016,437.73,18.51,0.29,9.13,293.93
31/07/2019,15:00:00,11.489,313.06,18.49,0.25,9.04,296.17
31/07/2019,16:00:00,18.07,207.99,18.3,0.23,8.74,298.58
31/07/2019,17:00:00,12.332,126.68,18.01,0.18,8.19,299.6
31/07/2019,18:00:00,3.85,60.77,17.53,0.09,7.45,298.98
31/07/2019,19:00:00,2.152,27.35,16.88,0.04,6.82,299.21
31/07/2019,20:00:00,0.999,0,16.3,0.01,6.28,297.43
31/07/2019,21:00:00,0.229,0,15.95,0.01,5.93,299.16
31/07/2019,22:00:00,0,0,15.56,0.01,5.45,299.43
31/07/2019,23:00:00,0,0,15.23,0.02,5.08,298.85
31/07/2019,00:00:00,0,0,14.96,0.02,4.81,300.44
01/08/2019,01:00:00,0,0,14.72,0.03,4.59,302.99
01/08/2019,02:00:00,0,0,14.49,0.03,4.33,305.98
01/08/2019,03:00:00,0,0,14.29,0.03,4.11,309.29
01/08/2019,04:00:00,0,6.48,14.19,0.02,3.85,312.45
01/08/2019,05:00:00,0,43.53,15.23,0.02,3.8,313.75
01/08/2019,06:00:00,0,111.88,16.21,0.02,3.93,315.16
01/08/2019,07:00:00,0.428,196.82,17.14,0.02,3.63,322
01/08/2019,08:00:00,0.612,302.2,18.08,0.05,3.49,326.13
01/08/2019,09:00:00,3.106,452.47,18.77,0.05,3.55,326.31
01/08/2019,10:00:00,6.15,537.66,19.25,0.06,3.63,324.19
01/08/2019,11:00:00,5.949,585.08,19.54,0.06,3.86,321.9
01/08/2019,12:00:00,7.791,532.59,19.66,0.04,4.21,322.77
01/08/2019,13:00:00,17.535,581.27,19.69,0.04,4.46,324.98
01/08/2019,14:00:00,18.677,503.34,19.62,0.04,4.37,325.94
01/08/2019,15:00:00,16.34,446.55,19.51,0.03,4.2,326.37
01/08/2019,16:00:00,17.513,347.37,19.3,0.03,4.02,327.7
01/08/2019,17:00:00,16.398,229.68,18.91,0.01,3.79,328.31
01/08/2019,18:00:00,11.743,112.03,18.34,0,3.4,327.66
01/08/2019,19:00:00,6.839,30.56,17.26,0,2.81,328.08
01/08/2019,20:00:00,2.903,0,16.32,0,2.68,333.73
01/08/2019,21:00:00,0.879,0,16.02,0,2.37,344.31
01/08/2019,22:00:00,0,0,15.8,0,1.99,2.48
01/08/2019,23:00:00,0,0,15.65,0,1.76,28.73
01/08/2019,00:00:00,0,0,15.4,0,1.85,61.81
02/08/2019,01:00:00,0,0,14.98,0,2.18,86.09
02/08/2019,02:00:00,0,0,14.53,0,2.42,97.03
02/08/2019,03:00:00,0,0,14.13,0,2.47,99.28
02/08/2019,04:00:00,0,0,13.91,0,2.34,98.08
02/08/2019,05:00:00,0,59.51,14.83,0,1.99,95.4
02/08/2019,06:00:00,0,175.07,16.07,0,1.98,90.91
02/08/2019,07:00:00,0.48,321.13,17.36,0,1.59,83.78
02/08/2019,08:00:00,2.199,480.27,18.45,0,1.28,58.25
02/08/2019,09:00:00,5.244,606.39,19.35,0,1.38,32.97
02/08/2019,10:00:00,10.583,625.39,20.06,0,1.53,17.23
02/08/2019,11:00:00,14.479,617.4,20.56,0,1.74,7.22
02/08/2019,12:00:00,17.342,646.81,20.9,0,1.93,3.48
02/08/2019,13:00:00,14.156,588.6,21.12,0,2.02,1.78
02/08/2019,14:00:00,13.201,515.67,21.25,0,1.98,359.1
02/08/2019,15:00:00,16.303,523.64,21.23,0,1.92,357.9
02/08/2019,16:00:00,5.841,377.09,21.06,0,1.75,0.51
02/08/2019,17:00:00,13.275,240.2,20.75,0,1.55,5.19
02/08/2019,18:00:00,7.498,114.86,20.27,0,1.37,17.2
02/08/2019,19:00:00,9.985,30.2,19.08,0,1.37,40.39
02/08/2019,20:00:00,3.861,0,17.93,0,1.87,69.22
02/08/2019,21:00:00,0.657,0,17.31,0,2.41,92.79
02/08/2019,22:00:00,0,0,16.99,0,2.87,108.73
02/08/2019,23:00:00,0,0,16.63,0,3.28,122.25
02/08/2019,00:00:00,0,0,16.24,0,3.65,133.61
03/08/2019,01:00:00,0,0,15.86,0,3.96,141.25
03/08/2019,02:00:00,0,0,15.48,0,4.04,146.68
03/08/2019,03:00:00,0,0,15.18,0,4.07,149.64
03/08/2019,04:00:00,0,0,14.96,0,4.12,151.1
03/08/2019,05:00:00,0,45.22,15.49,0,4.58,150.9
03/08/2019,06:00:00,0.004,130.74,16.17,0,4.62,147.49
03/08/2019,07:00:00,0.905,248.46,17.24,0,4.62,146.66
03/08/2019,08:00:00,2.616,369.15,18.46,0,4.66,148.57
03/08/2019,09:00:00,5.092,487.19,19.61,0,4.46,151.55
03/08/2019,10:00:00,8.097,608.66,20.19,0.01,4.04,156.51
03/08/2019,11:00:00,12.17,470.81,20.37,0.01,3.77,163.37
03/08/2019,12:00:00,17.136,541.02,20.32,0.03,3.6,169.25
03/08/2019,13:00:00,18.865,371.15,20.25,0.03,3.4,170.73
03/08/2019,14:00:00,12.404,292.28,20.27,0.03,3.18,167.23
03/08/2019,15:00:00,10.065,215.06,20.45,0.03,3.11,161.25
03/08/2019,16:00:00,8.19,145.15,20.55,0.03,3.08,155.12
03/08/2019,17:00:00,5.392,104.47,20.37,0.04,2.93,150.63
03/08/2019,18:00:00,3.694,48.32,19.69,0.1,2.51,146.16
03/08/2019,19:00:00,2.868,21.18,18.66,0.08,2.73,146.22
03/08/2019,20:00:00,0.766,0,18.08,0.06,3.09,148.12
03/08/2019,21:00:00,0.023,0,17.79,0.04,3.37,151.59
03/08/2019,22:00:00,0,0,17.45,0.02,3.53,155.93
03/08/2019,23:00:00,0,0,17.19,0.02,3.54,161.04
03/08/2019,00:00:00,0,0,16.94,0.02,3.41,166.35
